ID, Name, Org Name, Total Networks Searched, Time Frame, License Plate, Reason, Case #, Filters, Search Time, Search Type, Text Prompt, Moderation
1bbbb5bc-1579-4542-8618-05933428bbc3,Jacob Cole,Cobb County GA PD,1831,"05/18/2025, 11:00:49 PM UTC
05/19/2025, 11:00:49 PM UTC",,kennesaw hit and run,,georgia,"05/19/2025, 10:49:53 PM UTC",search,,
7b7f466a-c13f-4ca4-87e4-b45ca4c222ba,Jacob Cole,Cobb County GA PD,1831,"05/12/2025, 11:00:59 PM UTC
05/19/2025, 11:00:59 PM UTC",,kennesaw hit and run,,georgia,"05/19/2025, 10:50:02 PM UTC",search,,
7d1bdd00-76e0-4a30-8395-5583fae1e66a,Brian Koch,Cobb County GA PD,4,"05/21/2025, 05:30:00 PM UTC
05/21/2025, 06:00:42 PM UTC",,86 ip,,,"05/21/2025, 05:54:07 PM UTC",search,,
dd3c9d80-b3e2-44b3-ab71-c4048b96e22a,Brian Koch,Cobb County GA PD,2,"05/21/2025, 05:30:00 PM UTC
05/21/2025, 06:00:42 PM UTC",,86 ip,,,"05/21/2025, 05:54:34 PM UTC",search,,
257df153-b560-4dcf-8a70-ced057d54da9,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 08:30:13 PM UTC
05/21/2025, 08:30:13 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:23:18 PM UTC",search,,
c37eaa61-15cc-4548-93ce-954fcc9829bb,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 08:30:13 PM UTC
05/21/2025, 08:30:13 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:23:34 PM UTC",search,,
f13ab0af-e7e1-49b9-aede-ccd4fc670e04,James Provost,Cobb County GA PD,6812,"04/21/2025, 08:26:21 PM UTC
05/21/2025, 08:26:21 PM UTC",,ro 10-99 probation agg battery,,,"05/21/2025, 08:26:27 PM UTC",lookup,,
49e7ad3b-45a3-4547-9ecc-e60c767dba78,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:00:38 PM UTC
05/21/2025, 09:00:38 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:33:43 PM UTC",search,,
77f9e976-0883-4110-bef6-b7cf6b8d6ee4,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:00:57 PM UTC
05/21/2025, 09:00:57 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:34:01 PM UTC",search,,
9dc9b70c-eb11-491b-866e-df1ef4d1713a,Spencer Donohue,Cobb County GA PD,3,"04/21/2025, 09:00:00 PM UTC
05/21/2025, 09:00:00 PM UTC",,potential stolen vehicle,,georgia,"05/21/2025, 08:37:08 PM UTC",search,,
07eeec1e-e487-48c8-865a-ed986e90117f,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:00:46 PM UTC
05/21/2025, 09:00:46 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:40:51 PM UTC",search,,
6f87f6c6-5995-4d14-be7c-f83d12a63b3f,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:00:10 PM UTC
05/21/2025, 09:00:10 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:41:16 PM UTC",search,,
0e25fdb2-ca34-406d-9eb9-ae3209232c4d,Justin Spires,Cobb County GA PD,2034,"04/21/2025, 08:46:00 PM UTC
05/21/2025, 08:46:00 PM UTC",,s45,25025822,,"05/21/2025, 08:46:17 PM UTC",search,,
1604c61b-391b-4449-93f0-2a02eb7a3cc8,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:00:58 PM UTC
05/21/2025, 09:00:58 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:47:03 PM UTC",search,,
a5f620b2-ec56-4812-a666-e7114b0c0b37,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:00:18 PM UTC
05/21/2025, 09:00:18 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:47:23 PM UTC",search,,
f8126f91-902c-4ce6-bcc8-b0fd5bc76e48,Justin Spires,Cobb County GA PD,1829,"04/21/2025, 08:46:00 PM UTC
05/21/2025, 08:46:00 PM UTC",,s45,25025822,,"05/21/2025, 08:47:35 PM UTC",search,,
704aa293-994d-4049-92f0-e06bc7f85f4c,Justin Spires,Cobb County GA PD,6812,"04/21/2025, 08:49:34 PM UTC
05/21/2025, 08:49:34 PM UTC",,25025822,,,"05/21/2025, 08:49:40 PM UTC",lookup,,
352ce5e8-2966-4a12-a68c-cde995d02dd7,NICHOLAS LEONE,Cobb County GA PD,1704,"05/01/2025, 07:00:52 PM UTC
05/21/2025, 09:00:52 PM UTC",,THEFT,,,"05/21/2025, 08:51:32 PM UTC",search,,
3ea381c5-c019-4467-bb2a-15320bb9110d,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:00:34 PM UTC
05/21/2025, 09:00:34 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:51:39 PM UTC",search,,
b669a07b-3b2b-4af8-bb57-b32b4f88eca0,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:00:52 PM UTC
05/21/2025, 09:00:52 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:51:57 PM UTC",search,,
836750e9-be27-42be-aa19-6c6b966b5e99,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:00:43 PM UTC
05/21/2025, 09:00:43 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:56:48 PM UTC",search,,
6efdf210-94be-473f-a0b9-defc49568a4a,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:00:01 PM UTC
05/21/2025, 09:00:01 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 08:57:06 PM UTC",search,,
1d45e3da-03f4-416a-97cd-891e82365181,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:00:09 PM UTC
05/21/2025, 09:00:09 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 09:00:54 PM UTC",search,,
ae53c59c-d73a-4fa7-9919-c0942d589f0a,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:30:07 PM UTC
05/21/2025, 09:30:07 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 09:01:13 PM UTC",search,,
144245be-c676-476f-9c7b-885a29eabf54,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:30:07 PM UTC
05/21/2025, 09:30:07 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 09:02:54 PM UTC",search,,
6891fa93-94b1-487a-9b6e-8df2b5dc32be,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:30:31 PM UTC
05/21/2025, 09:30:31 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 09:04:37 PM UTC",search,,
470449f7-1c2f-47fe-a560-3d290451d0fd,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:30:05 PM UTC
05/21/2025, 09:30:05 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 09:06:09 PM UTC",search,,
2e37f985-0ce2-4bd3-8047-339a784c1fd5,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:30:21 PM UTC
05/21/2025, 09:30:21 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 09:06:33 PM UTC",search,,
1b3bac35-4397-4c39-a308-368b6e3b5438,Veronica Howard,Cobb County GA PD,1829,"05/20/2025, 09:30:21 PM UTC
05/21/2025, 09:30:21 PM UTC",,ICAC,153488984,georgia,"05/21/2025, 09:07:24 PM UTC",search,,
970d3bfd-332e-497e-b37c-186cf5032547,"Stanford, Taylor",Cobb County GA PD,6808,"04/20/2025, 02:06:09 AM UTC
05/20/2025, 02:06:09 AM UTC",,25W3841,,georgia,"05/20/2025, 02:06:17 AM UTC",lookup,,
ec47f36d-1933-40e8-836e-44873ff28073,James Provost,Cobb County GA PD,6808,"04/20/2025, 02:06:18 AM UTC
05/20/2025, 02:06:18 AM UTC",,Oct-99,,,"05/20/2025, 02:06:24 AM UTC",lookup,,
c763e2c4-5871-48c7-a336-3e5f0a5a2e36,"Stanford, Taylor",Cobb County GA PD,6808,"04/20/2025, 02:12:07 AM UTC
05/20/2025, 02:12:07 AM UTC",,25W3841,,georgia,"05/20/2025, 02:12:14 AM UTC",lookup,,
26ac2284-0498-4f44-a34d-7478b4e9aafb,TYLER WILLIAMS,Cobb County GA PD,1706,"05/18/2025, 02:30:18 AM UTC
05/20/2025, 02:30:18 AM UTC",,vehicle accident,,"Subaru, white, missouri","05/20/2025, 02:25:24 AM UTC",search,,
72dea12d-d5d9-499c-a252-52119a304aff,TYLER WILLIAMS,Cobb County GA PD,2,"05/18/2025, 02:30:18 AM UTC
05/20/2025, 02:30:18 AM UTC",,vehicle accident,,"Subaru, white, missouri","05/20/2025, 02:26:08 AM UTC",search,,
1695e7c5-7c13-4ce9-be29-fc330d6868ae,TYLER WILLIAMS,Cobb County GA PD,1706,"05/19/2025, 02:30:12 AM UTC
05/20/2025, 02:30:12 AM UTC",,vehicle accident,,"Subaru, white, missouri","05/20/2025, 02:26:17 AM UTC",search,,
ba87fe58-c76e-41ed-b1ec-809d76bc8b72,TYLER WILLIAMS,Cobb County GA PD,1706,"05/19/2025, 02:30:12 AM UTC
05/20/2025, 02:30:12 AM UTC",,vehicle accident,,"Subaru, white, missouri","05/20/2025, 02:26:55 AM UTC",search,,
0855641b-636b-49a3-9f9e-94ba1ca8be90,TYLER WILLIAMS,Cobb County GA PD,1706,"05/19/2025, 02:30:12 AM UTC
05/20/2025, 02:30:12 AM UTC",,vehicle accident,,"Subaru, white, missouri","05/20/2025, 02:27:02 AM UTC",search,,
0d76d8a9-dd03-4c21-9cc0-b4dbd988477c,TYLER WILLIAMS,Cobb County GA PD,1706,"05/19/2025, 02:30:12 AM UTC
05/20/2025, 02:30:12 AM UTC",,vehicle accident,,"Subaru, white, missouri","05/20/2025, 02:28:18 AM UTC",search,,
6f93603a-d585-4cf6-b8ca-48867f51f04b,TYLER WILLIAMS,Cobb County GA PD,1706,"05/18/2025, 02:30:46 AM UTC
05/20/2025, 02:30:46 AM UTC",,vehicle accident,,"Subaru, white, missouri","05/20/2025, 02:28:49 AM UTC",search,,
2734e0f0-369c-4999-8a81-0729725fbe23,TYLER WILLIAMS,Cobb County GA PD,1706,"05/18/2025, 02:30:46 AM UTC
05/20/2025, 02:30:46 AM UTC",,vehicle accident,,"Subaru, white, missouri","05/20/2025, 02:29:36 AM UTC",search,,
1f1b80c0-d5af-4a1a-a056-fcdf5ace1390,TYLER WILLIAMS,Cobb County GA PD,1706,"05/11/2025, 02:30:00 AM UTC
05/20/2025, 02:30:46 AM UTC",,vehicle accident,,"Subaru, white, missouri","05/20/2025, 02:29:55 AM UTC",search,,
6bf3da5c-a6e7-44ed-80b6-34bccbdd6b05,TYLER WILLIAMS,Cobb County GA PD,1706,"05/11/2025, 02:30:00 AM UTC
05/20/2025, 02:30:46 AM UTC",,vehicle accident,,"Subaru, white, missouri","05/20/2025, 02:30:07 AM UTC",search,,
2e2b2126-d348-4192-a49e-5bbd302adc5e,James Provost,Cobb County GA PD,6808,"04/20/2025, 02:34:49 AM UTC
05/20/2025, 02:34:49 AM UTC",,s43,,,"05/20/2025, 02:34:56 AM UTC",lookup,,
f279f091-9957-4e39-bbed-683b7f470cd8,Joshua Wieder,Cobb County GA PD,1706,"05/19/2025, 03:00:06 AM UTC
05/20/2025, 03:00:06 AM UTC",,t99,,,"05/20/2025, 02:39:12 AM UTC",search,,
021bc8f7-3941-446f-84ad-b314bd8fb935,Joshua Wieder,Cobb County GA PD,1706,"05/18/2025, 03:00:44 AM UTC
05/20/2025, 03:00:44 AM UTC",,t99,,,"05/20/2025, 02:39:48 AM UTC",search,,
005c5902-b5b5-4857-a782-952c997a4e8f,Joshua Wieder,Cobb County GA PD,1706,"05/19/2025, 03:00:11 PM UTC
05/20/2025, 03:00:11 AM UTC",,t99,,,"05/20/2025, 02:40:12 AM UTC",search,,
9ccad840-0fa2-446f-a4d0-cbb7d1e0eb42,Nolan Moore,Cobb County GA PD,1831,"05/13/2025, 03:00:48 AM UTC
05/20/2025, 03:00:48 AM UTC",,suspicious activity,,,"05/20/2025, 02:40:59 AM UTC",search,,
36446a7e-8efa-4912-8782-8d48ad193019,Nolan Moore,Cobb County GA PD,1831,"05/13/2025, 03:00:48 AM UTC
05/20/2025, 03:00:48 AM UTC",,suspicious activity,,,"05/20/2025, 02:42:32 AM UTC",search,,
0a9ede98-11c4-4123-8441-978796fceae6,James Provost,Cobb County GA PD,6808,"04/20/2025, 02:44:27 AM UTC
05/20/2025, 02:44:27 AM UTC",,Oct-99,,,"05/20/2025, 02:44:33 AM UTC",lookup,,
f73eb2c4-0b9b-4226-bbd4-acb52ada036e,Joshua Wieder,Cobb County GA PD,1706,"05/11/2025, 03:00:00 AM UTC
05/20/2025, 03:00:12 AM UTC",,t99,,,"05/20/2025, 02:45:19 AM UTC",search,,
2ea8b4f5-370b-44ec-8e02-b1daa886c424,James Provost,Cobb County GA PD,6808,"04/20/2025, 02:45:32 AM UTC
05/20/2025, 02:45:32 AM UTC",,Oct-99,,,"05/20/2025, 02:45:38 AM UTC",lookup,,
125faaef-0698-41de-8f39-5b1f561bdd0a,Nolan Moore,Cobb County GA PD,1831,"05/13/2025, 03:00:48 AM UTC
05/20/2025, 03:00:48 AM UTC",,suspicious activity,,,"05/20/2025, 02:46:16 AM UTC",search,,
8eea0a3d-9bc5-4a06-a04b-7f8fed67faa1,Nolan Moore,Cobb County GA PD,1831,"05/06/2025, 03:00:18 AM UTC
05/20/2025, 03:00:18 AM UTC",,suspicious activity,,,"05/20/2025, 02:46:25 AM UTC",search,,
dc87f0ed-4257-498b-83d6-3fa301cdf8c7,Nolan Moore,Cobb County GA PD,1831,"04/20/2025, 03:00:27 AM UTC
05/20/2025, 03:00:27 AM UTC",,suspicious activity,,,"05/20/2025, 02:46:32 AM UTC",search,,
dfb98069-3660-4186-b0ca-b37eed9864ca,James Provost,Cobb County GA PD,6808,"04/20/2025, 02:49:40 AM UTC
05/20/2025, 02:49:40 AM UTC",,Oct-99,,,"05/20/2025, 02:49:46 AM UTC",lookup,,
e7510224-437e-4e2e-a664-f445df87be9e,Christopher Baumgart,Cobb County GA PD,1706,"05/20/2025, 01:00:07 AM UTC
05/20/2025, 03:00:07 AM UTC",,T99,,,"05/20/2025, 02:53:27 AM UTC",search,,
73b05634-ed83-4b23-b07e-ea60b7068110,Christopher Baumgart,Cobb County GA PD,1706,"05/19/2025, 03:00:28 PM UTC
05/20/2025, 03:00:28 AM UTC",,T99,,,"05/20/2025, 02:53:30 AM UTC",search,,
34bb80d2-56a2-4465-968e-5a13bc591464,Christopher Baumgart,Cobb County GA PD,1706,"05/18/2025, 03:00:32 PM UTC
05/20/2025, 03:00:32 AM UTC",,T99,,,"05/20/2025, 02:53:34 AM UTC",search,,
ab4e2ccb-2c6b-4c14-993b-315788e120ba,Christopher Baumgart,Cobb County GA PD,1706,"05/18/2025, 03:00:36 AM UTC
05/20/2025, 03:00:36 AM UTC",,T99,,,"05/20/2025, 02:53:38 AM UTC",search,,
a7e330de-6c18-427b-8bb4-8ac10becd656,Christopher Baumgart,Cobb County GA PD,1706,"05/18/2025, 03:00:03 AM UTC
05/20/2025, 03:00:03 AM UTC",,T99,,,"05/20/2025, 02:54:05 AM UTC",search,,
388a5e1b-b12a-4ef3-8e5c-d74ac7d87f13,Nathan Shinkle,Cobb County GA PD,3,"05/19/2025, 03:00:06 AM UTC
05/20/2025, 03:00:06 AM UTC",,agg assault suspect,,,"05/20/2025, 02:54:11 AM UTC",search,,
e4aaee79-f8f0-4fe9-bb89-ee8b3c3080e1,Christopher Baumgart,Cobb County GA PD,1706,"05/08/2025, 03:00:08 PM UTC
05/20/2025, 03:00:08 AM UTC",,T99,,,"05/20/2025, 02:54:21 AM UTC",search,,
01e5b0a1-acd9-451f-885b-e5c37064a233,Nathan Shinkle,Cobb County GA PD,2037,"04/20/2025, 02:54:18 AM UTC
05/20/2025, 02:54:18 AM UTC",,agg assault suspect,,,"05/20/2025, 02:54:23 AM UTC",search,,
2e80cb45-397b-4195-ae8e-11f71660a85b,Nathan Shinkle,Cobb County GA PD,1831,"04/20/2025, 02:54:33 AM UTC
05/20/2025, 02:54:33 AM UTC",,agg assault suspect,,,"05/20/2025, 02:54:35 AM UTC",lookup,,
e1edd697-98d3-4b3c-b6db-b209f1a8761f,AUSTIN  JOLIET,Cobb County GA PD,1706,"05/19/2025, 01:30:29 PM UTC
05/20/2025, 01:30:29 AM UTC",,AG ASSAULT NOW,,,"05/20/2025, 02:54:48 AM UTC",search,,
e77b2a85-1484-475f-a122-8c1380d55043,Nathan Shinkle,Cobb County GA PD,1706,"05/19/2025, 03:00:45 PM UTC
05/20/2025, 03:00:45 AM UTC",,agg assault suspect,,,"05/20/2025, 02:54:51 AM UTC",search,,
4c4ed231-b433-424a-be3a-5da76a6b65a2,AUSTIN  JOLIET,Cobb County GA PD,1706,"05/18/2025, 03:00:58 AM UTC
05/20/2025, 03:00:58 AM UTC",,AG ASSAULT NOW,,,"05/20/2025, 02:54:59 AM UTC",search,,
5650faea-5d9e-4ffb-beeb-5ed2aac833ae,AUSTIN  JOLIET,Cobb County GA PD,1706,"05/18/2025, 03:00:58 AM UTC
05/20/2025, 03:00:58 AM UTC",,AG ASSAULT NOW,,,"05/20/2025, 02:55:05 AM UTC",search,,
0255e6c2-5ebd-4ece-806c-5673821ecc68,Nathan Shinkle,Cobb County GA PD,1706,"05/19/2025, 03:00:45 PM UTC
05/20/2025, 03:00:45 AM UTC",,agg assault suspect,,,"05/20/2025, 02:55:09 AM UTC",search,,
91015857-5aec-4a4f-be04-3480c7be0ecc,Shane Rockey,Cobb County GA PD,1706,"05/19/2025, 03:00:10 PM UTC
05/20/2025, 03:00:10 AM UTC",,t99,,,"05/20/2025, 02:58:17 AM UTC",search,,
b1a3554f-7611-4911-88e2-205583316d50,"Stanford, Taylor",Cobb County GA PD,6808,"04/20/2025, 02:58:40 AM UTC
05/20/2025, 02:58:40 AM UTC",,25W3841,,georgia,"05/20/2025, 02:58:46 AM UTC",lookup,,
ee6efe44-202b-4426-a239-8bdc5b7d0154,Shane Rockey,Cobb County GA PD,1706,"05/18/2025, 03:00:05 PM UTC
05/20/2025, 03:00:05 AM UTC",,t99,,,"05/20/2025, 02:59:07 AM UTC",search,,
3c6f4b53-28d4-438b-8ab4-74f11f7e053c,James Provost,Cobb County GA PD,6808,"04/20/2025, 03:00:36 AM UTC
05/20/2025, 03:00:36 AM UTC",,Oct-99,,,"05/20/2025, 03:00:42 AM UTC",lookup,,
4ff261b4-1cbf-4dfd-97ff-8336bf4c11d3,"Stanford, Taylor",Cobb County GA PD,6808,"04/20/2025, 03:05:18 AM UTC
05/20/2025, 03:05:18 AM UTC",,25W3841,,georgia,"05/20/2025, 03:05:24 AM UTC",lookup,,
7f609f5b-441d-4114-92d0-0610574ca7a4,Shane Rockey,Cobb County GA PD,1706,"04/01/2025, 03:00:05 PM UTC
05/20/2025, 03:00:05 AM UTC",,t99,,,"05/20/2025, 03:07:31 AM UTC",search,,
8f935ead-f87a-44e8-9508-188c847c7cab,James Provost,Cobb County GA PD,6808,"04/20/2025, 03:11:18 AM UTC
05/20/2025, 03:11:18 AM UTC",,Oct-99,,,"05/20/2025, 03:11:24 AM UTC",lookup,,
bd0a2bc7-55c1-4bfb-9d68-7a49d1065c62,"Stanford, Taylor",Cobb County GA PD,6808,"04/20/2025, 03:11:30 AM UTC
05/20/2025, 03:11:30 AM UTC",,25W3841,,georgia,"05/20/2025, 03:11:36 AM UTC",lookup,,
05cabba7-be55-4bb7-93e0-97a7d7a99e13,Nathan Shinkle,Cobb County GA PD,2,"05/19/2025, 03:30:07 PM UTC
05/20/2025, 03:30:07 AM UTC",,dui 43,,,"05/20/2025, 03:12:16 AM UTC",search,,
3687829a-9bfc-47e3-bc02-36a740d5bb8a,"Stanford, Taylor",Cobb County GA PD,6808,"04/20/2025, 03:12:38 AM UTC
05/20/2025, 03:12:38 AM UTC",,25W3841,,georgia,"05/20/2025, 03:12:44 AM UTC",lookup,,
